Год,Направление,Уровень безработицы,Уровень инфляции,Вступительный балл,Пол,Образовательные специальные потребности,Предыдущее образование (оценка),Перемещенный,Возраст при зачислении,Международный статус,ВВП,Дневная/вечерняя форма обучения,Возраст группа,Возраст код
2024.0,4.661703845481346,11.858726152770155,0.8044665390667879,140.0,0,0,140.0,0,27,0,1.7730851922740674,0,26-30,2
2024.0,4.277215399378479,12.483164619813543,1.3870892780111324,128.0,1,0,120.0,0,27,0,0.8225182561691089,0,26-30,2
2023.0,5.0,12.7,3.7,130.0,0,0,131.0,0,30,0,-1.7,0,31-35,3
2023.0,4.3275521651801325,14.955301772315497,0.3655104330360265,100.0,0,0,133.0,0,26,0,-0.03233363236184117,0,26-30,2
2024.0,4.961159415710165,10.726202889849315,1.4,136.0,0,0,133.0,0,39,0,1.8087478341930077,0,36-70,4
2022.0,4.0,7.6,2.6,142.0,0,0,126.0,0,32,0,0.32,0,31-35,3
2023.0,4.749379016724156,7.6,2.6,100.0,0,0,163.0,0,28,0,0.32,0,26-30,2
2023.0,5.0,10.8,1.4,144.0,1,0,120.0,0,28,0,1.74,0,26-30,2
2023.0,4.695969727552001,10.420151362239999,0.8831485368384006,100.0,0,0,133.0,0,37,0,2.6830376589414406,0,36-70,4
2022.0,4.066419543993311,9.280444820812042,-0.5741735504227443,110.0,0,0,134.0,0,31,0,-2.8915167686630117,0,31-35,3
2023.0,4.613788007182969,14.051741974859606,2.3868792244220955,130.0,0,0,131.0,0,39,0,-1.398754645602716,0,36-70,4
2023.0,5.0,14.144732451164698,-0.23615675187007895,135.0,0,0,133.0,0,41,0,0.6080467428297248,0,36-70,4
2023.0,4.0,8.433014727158053,2.28761947731573,102.0,0,0,100.0,0,37,0,0.6896502851763864,0,36-70,4
2023.0,4.0,7.6,2.6,115.0,0,0,124.0,0,44,0,0.32,0,36-70,4
2023.0,4.47633658394539,13.627782446694898,0.8239702423399281,131.0,0,0,110.0,0,27,0,0.3470553132947354,0,26-30,2
2024.0,4.062360220042098,10.712695691941065,1.2628075159073846,120.0,0,0,110.0,0,41,0,1.4369293305954045,0,36-70,4
2024.0,4.541294884332462,10.8,1.4,136.0,0,0,133.0,0,36,0,1.74,0,36-70,4
2022.0,5.0,11.620766959713453,0.9383185851611833,131.0,0,0,149.0,0,28,0,1.7656489674910454,0,26-30,2
2024.0,4.20800696659429,11.1,0.6,149.0,1,0,133.0,0,32,0,2.02,0,31-35,3
2023.0,5.0,10.17376051695533,1.911668698953807,112.0,0,0,148.0,0,28,0,-0.05110035360751297,0,26-30,2
2024.0,5.0,10.030089838582063,0.1901411749146681,114.0,0,0,134.0,0,32,0,-0.9326881317794151,0,31-35,3
2023.0,4.0,9.699376070322252,1.8127339736291552,110.0,1,0,100.0,0,42,0,1.2515981312054996,0,36-70,4
2024.0,4.817248834012564,12.162423484216333,0.5182751165987436,99.0,0,0,133.0,0,26,0,1.8320327681771102,0,26-30,2
2022.0,5.0,12.375978236834714,3.5038815643999586,120.0,0,0,120.0,0,49,0,-1.2557491089233839,0,36-70,4
2024.0,4.0,9.850239311281559,1.7561602582694156,128.0,0,0,123.0,0,27,0,1.3185436943811915,0,26-30,2
2023.0,4.868959105020896,8.63522307033492,2.626208178995821,100.0,0,0,161.0,0,28,0,-0.2539591200084743,0,26-30,2
2023.0,5.0,9.512830810306193,1.7194905793828634,134.0,1,0,120.0,0,32,0,0.46270325092760495,0,31-35,3
2024.0,5.0,9.732002252368796,-0.2782821748490353,123.0,0,0,120.0,0,28,0,-1.9674778953483236,0,26-30,2
2022.0,5.0,12.7,3.7,129.0,0,0,132.0,0,32,0,-1.7,0,31-35,3
2022.0,4.0,15.726690884548871,0.3964148198141186,112.0,0,0,121.0,0,22,0,-0.6868514357222223,0,21-25,1
2024.0,4.0,12.881469735354026,0.2585488548058574,122.0,0,0,160.0,0,38,0,1.1021302423915085,0,36-70,4
2024.0,5.0,13.879420261701762,-0.23140087233920753,133.0,1,0,120.0,0,31,0,0.7472970430311567,0,31-35,3
2023.0,4.0,10.8,1.4,121.0,0,0,143.0,0,47,0,1.74,0,36-70,4
2024.0,5.0,10.8,1.4,156.0,1,0,120.0,0,33,0,1.74,0,31-35,3
2023.0,4.661140678428697,10.901657796471392,1.1289125427429572,147.0,0,0,131.0,0,30,0,1.834880610039965,0,31-35,3
2022.0,4.791463540889519,14.123659369870825,2.508048957245326,126.0,0,0,164.0,0,32,0,-2.4813790045336583,0,31-35,3
2022.0,4.282129419448071,16.2,0.3,129.0,0,0,135.0,0,37,0,-0.92,0,36-70,4
2023.0,4.0,10.250826141867035,0.5370125086481963,121.0,0,0,132.0,0,18,0,-0.16641782180443898,0,16-20,0
2023.0,4.731143087095829,14.330171060646675,0.5334564300029321,101.0,0,0,147.0,0,24,0,-0.5139560275852326,0,21-25,1
2022.0,4.496486488702003,10.91054053389399,-0.1454324353126044,150.0,0,0,141.0,0,31,0,-0.6477486595268367,0,31-35,3
2023.0,4.0,14.960474038735555,1.7546684500501366,97.0,0,0,119.0,0,25,0,-2.4245619299171497,0,26-30,2
2022.0,5.0,8.983655236851881,2.6350292465025795,161.0,0,0,160.0,0,32,0,-0.44714049840648595,0,31-35,3
2024.0,5.0,13.9,-0.3,124.0,0,0,140.0,0,37,0,0.79,0,36-70,4
2023.0,5.0,7.835813513852173,2.5115699323054352,133.0,1,0,120.0,0,32,0,0.42464224677190177,0,31-35,3
2024.0,5.0,11.907381788774002,0.7770977438146245,153.0,0,0,150.0,0,26,0,1.7746056808991875,0,26-30,2
2023.0,4.0,12.737815651698654,3.573947827671154,100.0,0,0,120.0,0,45,0,-1.621532522725293,0,36-70,4
2024.0,4.0,15.5,2.8,135.0,0,0,148.0,0,23,0,-4.06,0,21-25,1
2024.0,5.0,15.5,2.8,139.0,1,0,100.0,0,39,0,-4.06,0,36-70,4
2024.0,4.856001074893153,8.060796560341911,2.4272012898717836,134.0,0,0,136.0,0,26,0,0.5244784736517232,0,26-30,2
2022.0,4.0,7.6514365869945005,2.570607664574571,135.0,0,0,133.0,0,51,0,0.3449834851116147,0,,-1
2024.0,4.996859093951878,7.616018620845423,2.6034549966529346,108.0,0,0,140.0,0,32,0,0.31365536978279335,0,31-35,3
2023.0,4.0,12.886110786264785,0.9750515065016179,122.0,0,0,134.0,0,18,0,0.7123972793584578,0,16-20,0
2022.0,4.010493641139944,9.434629015761818,-0.75277861487025,126.0,0,0,133.0,0,26,0,-3.105099029581279,0,26-30,2
2024.0,5.0,12.048159556598666,0.3475358078594214,154.0,0,0,150.0,0,27,0,1.2141544742998147,0,26-30,2
2023.0,5.0,9.4,-0.8,117.0,0,0,110.0,0,38,0,-3.12,0,36-70,4
2024.0,5.0,11.539178461360919,2.1170615382194367,129.0,0,0,130.0,0,33,0,-2.1995050257174222,0,31-35,3
2023.0,4.0,12.628838436685609,0.3970885992369251,120.0,0,0,134.0,0,21,0,1.1795495113382817,0,21-25,1
2022.0,5.0,11.1,0.6,121.0,1,0,134.0,1,27,0,2.02,0,26-30,2
2024.0,5.0,9.4,-0.8,115.0,0,0,110.0,0,38,0,-3.12,0,36-70,4
2022.0,4.764800972459277,11.029440291737783,0.7881592220325782,140.0,0,0,140.0,0,32,0,1.9541442722885976,0,31-35,3
2024.0,4.0,8.072209767842375,2.1641140604531928,114.0,0,0,100.0,0,32,0,1.4787301226285963,0,31-35,3
2024.0,4.045249189018888,15.223979946984784,2.6371029195320035,120.0,0,0,120.0,0,26,0,-4.017465762322245,0,26-30,2
2023.0,4.0,9.29018714259029,-0.5925757137816574,101.0,0,0,133.0,0,20,0,-2.9101354280614418,0,21-25,1
2022.0,4.0,12.7,3.7,106.0,0,0,133.0,0,32,0,-1.7,0,31-35,3
2022.0,5.0,9.537290952672198,-0.784745449703089,129.0,0,0,120.0,0,31,0,-3.000709416678157,0,31-35,3
2024.0,4.998653729043436,9.4,-0.8,114.0,0,0,134.0,0,32,0,-3.12,0,31-35,3
2024.0,5.0,12.056133851583612,0.6934247084842187,130.0,1,0,118.0,0,24,0,1.7792541828619879,0,21-25,1
2024.0,4.436419598729593,7.6,2.6,126.0,1,0,132.0,1,22,0,0.32,0,21-25,1
2023.0,5.0,9.4,-0.8,150.0,1,0,140.0,0,35,0,-3.12,0,36-70,4
2023.0,4.379226537180449,10.8,1.4,118.0,1,0,120.0,0,33,0,1.74,0,31-35,3
2023.0,5.0,10.8,1.4,148.0,1,0,120.0,0,27,0,1.74,0,26-30,2
2023.0,4.0,8.9,1.4,134.0,0,0,130.0,0,35,0,3.51,0,36-70,4
2023.0,5.0,15.263397203984024,1.2098427161298055,130.0,1,0,130.0,0,31,0,-1.1287286231121318,0,31-35,3
2024.0,5.0,9.4,-0.8,139.0,0,0,140.0,0,38,0,-3.12,0,36-70,4
2024.0,5.0,7.6,2.6,119.0,0,0,133.0,0,40,0,0.32,0,36-70,4
2023.0,4.011460012954293,8.9,1.4,116.0,0,0,100.0,0,37,0,3.51,0,36-70,4
2023.0,5.0,12.394917767167321,0.525367676069534,136.0,0,0,133.0,0,40,0,1.2512348778035631,0,36-70,4
2023.0,5.0,11.1,0.6,146.0,0,0,120.0,0,27,0,2.02,0,26-30,2
2022.0,4.0,11.675670549672478,1.7153616899904285,105.0,0,0,133.0,0,41,0,0.6815659720114862,0,36-70,4
2024.0,4.0,9.4,-0.8,138.0,0,0,149.0,1,24,0,-3.12,0,21-25,1
2024.0,4.0,8.840533739740666,2.867566100728379,120.0,0,0,120.0,0,30,0,-0.17134865770120467,0,31-35,3
2023.0,4.489438204590662,11.770067411277742,2.574292129441478,151.0,0,0,132.0,0,39,0,-0.016332576208123006,0,36-70,4
2022.0,4.4599816696781005,16.2,0.3,129.0,0,0,132.0,0,34,0,-0.92,0,31-35,3
2024.0,5.0,12.7,3.7,130.0,1,0,130.0,0,32,0,-1.7,0,31-35,3
2022.0,5.0,12.454729216898619,3.647098458546761,116.0,1,0,120.0,0,27,0,-1.6028535329676883,0,26-30,2
2022.0,4.655691966680041,12.7,3.7,122.0,0,0,140.0,0,38,0,-1.7,0,36-70,4
2022.0,5.0,12.4,0.5,105.0,0,0,133.0,0,28,0,1.79,0,26-30,2
2024.0,4.55549542410586,10.73351372768242,-0.22214405133761828,150.0,1,0,133.0,0,47,0,-0.9374825323597733,0,36-70,4
2024.0,4.0,16.171000337826428,0.4035702220484694,135.0,0,0,150.0,0,27,0,-1.0500841988928775,0,26-30,2
2023.0,4.184920297467144,12.7,3.7,121.0,0,0,120.0,0,32,0,-1.7,0,31-35,3
2024.0,5.0,7.622673522289216,2.5571722356759246,128.0,0,0,120.0,0,31,0,0.27666837962505286,0,31-35,3
2022.0,5.0,12.7,3.7,120.0,0,0,133.0,0,38,0,-1.7,0,36-70,4
2023.0,4.0,10.31693142024464,1.4,143.0,0,0,133.0,0,41,0,2.1900165190352565,0,36-70,4
2024.0,4.279415884176072,13.033810759054177,0.17500700309932238,121.0,0,0,134.0,0,24,0,1.0554450899672685,0,21-25,1
2024.0,5.0,10.8,1.4,152.0,0,0,140.0,0,26,0,1.74,0,26-30,2
2022.0,4.237560014567769,14.917175921334042,0.5613160160245468,113.0,0,0,133.0,0,32,0,-0.2880903612497322,0,31-35,3
2024.0,5.0,14.831841673460335,-0.05691086779295601,111.0,0,0,133.0,0,27,0,0.09719597320992468,0,26-30,2
2024.0,4.996162854492199,15.469686550488372,2.7992325708984396,150.0,0,0,110.0,0,47,0,-4.0431933026758315,0,36-70,4
2022.0,5.0,10.8,1.4,134.0,1,0,110.0,0,24,0,1.74,0,21-25,1
2022.0,4.751770787682978,8.39433347941447,2.302124945219574,138.0,0,0,133.0,0,29,0,0.6724854814901711,0,26-30,2
2023.0,5.0,13.9,-0.3,138.0,1,0,133.0,0,43,0,0.79,0,36-70,4
2022.0,5.0,11.772542463751787,3.4999601392405815,120.0,0,0,133.0,0,39,0,-1.3326540738781587,0,36-70,4
2024.0,4.0,10.41650051280886,1.4,119.0,0,0,133.0,0,47,0,2.097260048593852,0,36-70,4
2024.0,4.828565823289457,15.62000392369738,2.371414558223643,102.0,0,0,133.0,0,26,0,-3.5216966851288953,0,26-30,2
2024.0,4.872655072176055,13.32694782479225,-0.36367246391197233,111.0,0,0,133.0,0,26,0,0.29208133220837684,0,26-30,2
2024.0,4.154332650901228,12.453067758558033,3.2215687822061914,143.0,1,0,133.0,0,36,0,-1.1258825386474292,0,36-70,4
2023.0,4.0,15.5,2.8,102.0,0,0,140.0,0,32,0,-4.06,0,31-35,3
2024.0,4.127369473447881,8.007582315033218,2.447156631862543,126.0,0,0,134.0,0,22,0,0.5008646522959911,0,21-25,1
2022.0,4.0,10.8,1.4,112.0,1,0,100.0,0,45,0,1.74,0,36-70,4
2023.0,4.024617983841239,13.870458419390514,-0.20152806463504563,141.0,0,0,100.0,0,44,0,0.7287012202353159,0,36-70,4
2024.0,4.566215015752617,8.163920479521598,2.0794580189031397,121.0,0,0,133.0,0,44,0,1.703774099749153,0,36-70,4
2023.0,5.0,12.7,3.7,129.0,0,0,131.0,0,33,0,-1.7,0,31-35,3
2022.0,5.0,12.7,3.7,120.0,0,0,140.0,0,38,0,-1.7,0,36-70,4
2024.0,5.0,12.7,3.7,130.0,1,0,130.0,0,28,0,-1.7,0,26-30,2
2024.0,4.0,10.578821926109443,1.0524344553148368,117.0,0,0,133.0,0,52,0,0.9721961149227765,0,,-1
2024.0,4.0,14.225840006903873,-0.2149982590685549,121.0,0,0,134.0,0,23,0,0.5477450383453814,0,21-25,1
2024.0,4.906367106666371,9.4,-0.8,136.0,0,0,140.0,0,25,0,-3.12,0,26-30,2
2024.0,5.0,10.195013122566394,0.2841088034996275,120.0,1,0,110.0,0,39,0,-2.7779034442290067,0,36-70,4
2023.0,4.575216658475814,11.479653346438699,1.0176949926282322,135.0,0,0,141.0,0,19,0,1.7612391670762093,0,16-20,0
2022.0,5.0,16.2,0.3,134.0,0,0,130.0,0,28,0,-0.92,0,26-30,2
2023.0,4.854482699612575,13.49255155891521,-0.16903442965131754,133.0,0,0,133.0,0,42,0,0.9689862794765327,0,36-70,4
2022.0,4.0,9.533739886051722,1.4950057793990164,135.0,0,0,133.0,0,54,0,1.2592450875108363,0,,-1
2023.0,4.042739606061952,16.2,0.3,123.0,0,0,137.0,0,20,0,-0.92,0,21-25,1
2023.0,4.0,8.613027288105076,2.021127263939956,119.0,0,0,133.0,0,31,0,0.8120418256510373,0,31-35,3
2022.0,4.1778840587345,7.6,2.6,118.0,0,0,130.0,0,20,0,0.32,0,21-25,1
2024.0,4.0,10.8,1.4,117.0,0,0,133.0,0,50,0,1.74,0,,-1
2023.0,4.0,11.196006009010903,1.319332109275557,121.0,0,0,132.0,0,18,0,1.5449303733390742,0,16-20,0
2024.0,4.12125347632307,9.569754866852298,-0.533242352089246,140.0,0,0,150.0,0,24,0,-2.5307081050698788,0,21-25,1
2024.0,5.0,12.43190942399616,0.8403671892923721,113.0,0,0,133.0,0,33,0,1.418787034178007,0,31-35,3
2023.0,4.0,11.056185468835457,0.8455523080137397,126.0,1,0,137.0,0,47,0,2.450388855315147,0,36-70,4
2023.0,5.0,7.6,2.6,128.0,1,0,130.0,0,29,0,0.32,0,26-30,2
2023.0,5.0,10.277071752340438,0.5782556108206873,129.0,0,0,120.0,0,31,0,-0.07530805973248156,0,31-35,3
2024.0,5.0,10.8,1.4,141.0,1,0,120.0,0,32,0,1.74,0,31-35,3
2022.0,5.0,11.639088652939725,0.17027174960721392,105.0,0,0,132.0,0,28,0,0.5446417619780157,0,26-30,2
2022.0,4.86131962581509,12.242354765189798,3.0759383161679086,116.0,0,0,121.0,0,28,0,-1.896926131342571,0,26-30,2
2022.0,5.0,14.434469958525911,0.39292263376179415,151.0,0,0,131.0,0,24,0,0.33910168747231106,0,21-25,1
2024.0,5.0,9.4,-0.8,114.0,0,0,110.0,0,38,0,-3.12,0,36-70,4
2022.0,4.0,9.345961602131672,-0.6979274706931556,100.0,0,0,110.0,0,34,0,-3.0167266174071927,0,31-35,3
2023.0,4.0,15.49945509555976,0.34120852379060224,99.0,0,0,133.0,0,26,0,-0.5161564668520978,0,26-30,2
2023.0,4.817856305655029,12.989281528275148,0.009644280386449822,139.0,0,0,133.0,0,43,0,1.2854308486183195,0,36-70,4
2024.0,4.104835747205991,12.232262804470414,0.5943521724853922,126.0,1,0,139.0,0,43,0,1.7847582126397004,0,36-70,4
2024.0,5.0,11.1,0.6,130.0,0,0,130.0,0,26,0,2.02,0,26-30,2
2023.0,4.10521955523817,7.936702576762142,2.4737365337141966,118.0,0,0,133.0,0,31,0,0.469411768438201,0,31-35,3
2022.0,4.0,9.4,-0.8,111.0,0,0,131.0,0,32,0,-3.12,0,31-35,3
2023.0,4.0,10.12482989424693,0.339018405245177,98.0,0,0,133.0,0,35,0,-0.6038047956856543,0,36-70,4
2022.0,4.0,12.475321647535683,0.4598284546476358,134.0,0,0,138.0,0,19,0,1.7397855683095447,0,16-20,0
2023.0,5.0,12.850738735787482,3.1975375473750565,130.0,0,0,130.0,0,41,0,-1.3872171232409725,0,36-70,4
2023.0,4.0,10.8,1.4,113.0,0,0,120.0,0,23,0,1.74,0,21-25,1
2023.0,5.0,8.573196318297716,2.2350513806383567,129.0,0,0,110.0,0,32,0,0.7518558662446113,0,31-35,3
2023.0,5.0,13.148368179606704,0.10087030420975768,113.0,1,0,132.0,0,25,0,1.291087880262197,0,26-30,2
2023.0,4.728869804488341,15.689791136858162,2.122174511220853,148.0,0,0,133.0,0,48,0,-3.208651186093391,0,36-70,4
2023.0,5.0,12.074585963028527,0.7784441749020812,126.0,0,0,120.0,0,36,0,-3.532149312335543,0,36-70,4
2023.0,4.214731188483984,7.6,2.6,131.0,0,0,123.0,0,30,0,0.32,0,31-35,3
2024.0,4.977104233051573,9.4,-0.8,114.0,0,0,134.0,0,31,0,-3.12,0,31-35,3
2022.0,4.0,10.4306665373478,1.5385000484945746,112.0,0,0,118.0,0,18,0,1.5761082759480867,0,16-20,0
2023.0,4.626445198952318,13.148265761257218,2.2057807958092726,131.0,0,0,139.0,0,23,0,-0.7698485453912719,0,21-25,1
2023.0,4.0,11.1,0.6,114.0,0,0,133.0,0,39,0,2.02,0,36-70,4
2023.0,4.191429465852609,8.518861436092527,2.19799812170952,157.0,0,0,108.0,0,41,0,0.6014013148033364,0,36-70,4
2024.0,5.0,15.5,2.8,130.0,1,0,100.0,0,40,0,-4.06,0,36-70,4
2024.0,4.462659503156819,10.17923438484727,1.4715849566293195,137.0,1,0,134.0,0,49,0,1.1098905303594764,0,36-70,4
2023.0,4.607778438606887,13.31166765791033,0.013777249114490242,135.0,0,0,133.0,0,43,0,1.1822215613931129,0,36-70,4
2024.0,5.0,13.851143855076707,1.5766551182827173,101.0,0,0,133.0,0,26,0,-0.948448887806042,0,26-30,2
2024.0,4.8570969396099155,8.05728979324827,2.428516327531899,122.0,0,0,133.0,0,45,0,0.5229223457539196,0,36-70,4
2024.0,4.0,8.07429587871784,2.4221390454808107,113.0,0,0,123.0,0,18,0,0.5304687961810409,0,16-20,0
2023.0,4.354154196759495,8.237477554167091,1.395875731017717,130.0,1,0,130.0,0,31,0,-0.8982904368526627,0,31-35,3
2022.0,5.0,14.157459071084542,2.007680763263008,160.0,0,0,160.0,0,32,0,-3.853116643740896,0,31-35,3
2023.0,4.0,8.54219932272099,2.246675253979629,129.0,0,0,124.0,0,28,0,0.7381009494574386,0,26-30,2
2022.0,4.0,12.7,3.7,118.0,0,0,121.0,0,19,0,-1.7,0,16-20,0
2023.0,5.0,10.119391028407238,0.3304716160685155,149.0,0,0,148.0,0,29,0,-0.622685429957734,0,26-30,2
2022.0,5.0,12.253284383229673,3.603649572853459,120.0,1,0,133.0,0,38,0,-1.5230655792399883,0,36-70,4
2022.0,4.0,14.092299463493084,3.252475172448651,120.0,0,0,123.0,0,18,0,-2.873509547801315,0,16-20,0
2023.0,4.671429367267706,8.651426024743342,2.205715240721247,115.0,0,0,160.0,0,40,0,0.7865702984798578,0,36-70,4
2023.0,4.0,10.99552362243347,1.292777368342936,102.0,0,0,120.0,0,31,0,1.680081470544582,0,31-35,3
2022.0,4.0,9.561051373245657,1.8001100417013187,128.0,0,0,140.0,0,42,0,2.603663775102665,0,36-70,4
2022.0,5.0,12.296657280829676,3.21174302416224,116.0,0,0,120.0,0,27,0,-0.9697373926600459,0,26-30,2
2024.0,5.0,12.384385703121737,3.269616867893278,146.0,0,0,150.0,0,33,0,-1.8358097883536766,0,31-35,3
2023.0,4.802249179235114,13.286972455628854,0.03617639530030603,132.0,0,0,131.0,0,34,0,0.9778632797266417,0,31-35,3
2022.0,4.32876012755445,11.972611834179215,0.5328760127554449,118.0,1,0,133.0,0,24,0,1.8656148293375234,0,21-25,1
2024.0,4.0,9.106311623917776,1.7392505006184136,128.0,0,0,132.0,1,22,0,1.0516370744743486,0,21-25,1
2023.0,4.521295142034478,9.890460769865507,1.4,121.0,0,0,120.0,0,26,0,2.587307598598975,0,26-30,2
2023.0,4.585028784599922,8.92790788928025,2.102034541519906,117.0,0,0,140.0,0,30,0,0.9092591258681111,0,31-35,3
2022.0,5.0,7.6,2.6,126.0,1,0,100.0,0,41,0,0.32,0,36-70,4
2023.0,4.0,13.9,-0.3,142.0,0,0,100.0,0,45,0,0.79,0,36-70,4
2024.0,5.0,10.8,1.4,127.0,0,0,132.0,0,25,0,1.74,0,26-30,2
2023.0,4.710114766337279,15.702919663563904,2.0752869158431984,148.0,0,0,133.0,0,48,0,-3.149760366299057,0,36-70,4
2022.0,4.096972126507188,10.93514738493778,0.46423902288993624,122.0,0,0,120.0,0,24,0,1.5215632697530523,0,21-25,1
2024.0,4.807308905307032,7.6,2.6,120.0,0,0,131.0,1,30,0,0.32,0,31-35,3
2023.0,5.0,15.249852985227568,0.05213556136371347,136.0,1,0,120.0,0,34,0,-0.21358634988658343,0,31-35,3
2022.0,4.0,9.51288404848924,1.882668481816535,118.0,0,0,132.0,0,20,0,1.1688422965171004,0,21-25,1
2023.0,4.0,12.7,3.7,143.0,0,0,150.0,0,40,0,-1.7,0,36-70,4
2022.0,4.0,9.4,-0.8,110.0,0,0,134.0,0,26,0,-3.12,0,26-30,2
2022.0,5.0,11.359330920909844,2.0770847989961263,138.0,0,0,133.0,0,32,0,0.7273166484579681,0,31-35,3
2024.0,4.336637465985318,11.453488542510444,0.41189487754714715,130.0,0,0,100.0,0,35,0,-3.4364392180261993,0,36-70,4
2023.0,5.0,9.4,-0.8,130.0,0,0,161.0,0,27,0,-3.12,0,26-30,2
2023.0,4.603039555053283,10.8,1.4,137.0,0,0,133.0,0,32,0,1.74,0,31-35,3
2022.0,4.440058046509399,12.4,0.5,116.0,1,0,132.0,0,24,0,1.79,0,21-25,1
2022.0,5.0,9.258347618787536,-0.17672952266515263,120.0,0,0,110.0,0,37,0,-1.24168942512271,0,36-70,4
2022.0,4.974190607136818,7.6,2.6,118.0,0,0,116.0,0,22,0,0.32,0,21-25,1
2023.0,4.0,9.415945864837223,1.4,120.0,0,0,133.0,0,45,0,3.0293556943358504,0,36-70,4
2022.0,4.0,12.418375691351217,0.4901996312793509,134.0,0,0,138.0,0,19,0,1.7777495390991884,0,16-20,0
2023.0,5.0,12.7,3.7,136.0,1,0,150.0,0,29,0,-1.7,0,26-30,2
2022.0,4.0,7.6,2.6,130.0,0,0,133.0,0,26,0,0.32,0,26-30,2
2023.0,4.0,13.62875038768458,0.4353289269639695,147.0,0,0,133.0,0,47,0,0.9137069603617866,0,36-70,4
2022.0,4.0,10.781323551579332,1.0836230248809078,109.0,0,0,133.0,0,31,0,-2.5256122899264692,0,31-35,3
2024.0,4.076568258433539,10.554981573012675,1.4918819101202467,120.0,0,0,110.0,0,42,0,1.6312730730243747,0,36-70,4
2022.0,4.0,9.529257224337393,1.8765285408734775,104.0,0,0,100.0,0,39,0,1.176107893299718,0,36-70,4
2024.0,4.613151911103018,11.602902515566077,0.5613151911103018,121.0,0,0,120.0,0,25,0,1.9310249395536943,0,26-30,2
2024.0,5.0,11.337010769230904,2.050065668016356,120.0,1,0,132.0,0,28,0,0.7677278704451023,0,26-30,2
2024.0,4.483575611781389,13.411308303619501,0.8680668270404721,131.0,0,0,122.0,0,25,0,0.4536888726615055,0,26-30,2
2024.0,5.0,11.08106102723761,0.6505039273663732,120.0,0,0,120.0,0,27,0,2.0023236254217696,0,26-30,2
2024.0,5.0,16.2,0.3,143.0,1,0,133.0,0,34,0,-0.92,0,31-35,3
2022.0,5.0,7.6,2.6,113.0,0,0,133.0,1,40,0,0.32,0,36-70,4
2024.0,4.0,7.6,2.6,110.0,1,0,110.0,0,37,0,0.32,0,36-70,4
2023.0,4.0,9.735101219325454,1.7993370427529545,114.0,0,0,121.0,0,18,0,1.2674511660756704,0,16-20,0
2024.0,5.0,9.248682932520078,-0.5141788725379226,113.0,0,0,110.0,0,38,0,-2.8308162710383686,0,36-70,4
2022.0,4.0,10.353804624751856,1.4,111.0,0,0,133.0,0,29,0,2.1556662179943236,0,26-30,2
2022.0,5.0,11.452769792547889,0.08953357677075174,129.0,0,0,160.0,0,31,0,0.23969989380337786,0,31-35,3
2022.0,5.0,9.07972919778379,2.0451015508310793,154.0,0,0,133.0,0,39,0,0.9766298315165566,0,36-70,4
2023.0,4.18472366890944,11.513326389234688,0.8879197047098242,150.0,0,0,133.0,0,47,0,1.518456206703123,0,36-70,4
2023.0,4.724232547611949,13.045120897597043,0.16880466905968627,133.0,0,0,131.0,0,34,0,1.0519790797686484,0,31-35,3
2023.0,4.0,10.202205073023123,1.4,123.0,0,0,133.0,0,48,0,2.296893168815302,0,36-70,4
2022.0,4.704057111141344,8.867302800054418,0.2062058221194325,129.0,0,0,121.0,0,30,0,-2.1019564623262212,0,31-35,3
2024.0,5.0,15.631035779240047,0.8527081001668113,130.0,0,0,130.0,0,41,0,-1.0467977406265039,0,36-70,4
2023.0,4.0,11.382426219428476,-0.5797304200635027,100.0,0,0,133.0,0,37,0,-1.3974918848965905,0,36-70,4
2023.0,4.515608814399151,12.693860062085776,-0.2671696958390658,126.0,1,0,120.0,0,44,0,-2.0543393916781314,0,36-70,4
2022.0,5.0,7.6,2.6,118.0,0,0,131.0,1,20,0,0.32,0,21-25,1
2024.0,4.0,15.655365553450785,0.1579214487262919,161.0,0,0,118.0,0,44,0,-0.515076128869932,0,36-70,4
2023.0,4.421781618776711,8.351683895590277,1.9061379425320526,120.0,0,0,120.0,0,37,0,2.1645166361022934,0,36-70,4
2023.0,4.7020825668844966,8.863748620392094,0.21291927259271137,130.0,1,0,130.0,0,31,0,-2.0951640300826684,0,31-35,3
2024.0,4.887156812816379,8.753303856661292,1.5354118246203456,107.0,0,0,112.0,0,22,0,3.1500302328842475,0,21-25,1
2022.0,4.0,12.7,3.7,118.0,0,0,120.0,0,20,0,-1.7,0,21-25,1
2024.0,4.0,9.623453051975916,-0.615979839549245,130.0,0,0,133.0,0,38,0,-2.444383125202229,0,36-70,4
2024.0,4.0,13.9,-0.3,100.0,0,0,117.0,0,27,0,0.79,0,26-30,2
2024.0,4.205621487699341,9.4,-0.8,127.0,0,0,112.0,0,40,0,-3.12,0,36-70,4
2023.0,4.330561002306291,7.6,2.6,114.0,0,0,100.0,0,25,0,0.32,0,26-30,2
2023.0,5.0,7.6,2.6,120.0,0,0,160.0,0,30,0,0.32,0,31-35,3
2023.0,4.848224590148898,8.085681311523526,2.4178695081786774,112.0,0,0,146.0,0,28,0,0.535521081988565,0,26-30,2
2023.0,5.0,13.595575108985612,2.2327245005489056,158.0,1,0,120.0,0,37,0,-1.70985864513118,0,36-70,4
2023.0,5.0,11.6445551676777,2.4223562556098477,120.0,0,0,100.0,0,40,0,0.21091064378353197,0,36-70,4
